----------------------header-------------------------2017-11-12 14:02:05,405 [14] DEBUG Memcached.ClientLibrary.SockIOPool - Initializing pool with following settings: \n\tinitial connections: 3\n\tminimum connections: 3\n\tmaximum connections: 5\n
2017-11-12 14:02:06,648 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,678 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,678 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,679 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,679 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,712 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,712 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,712 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,712 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,743 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,743 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,743 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,743 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,773 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,773 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,773 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,773 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,809 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,809 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,809 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,809 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,840 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,840 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,840 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
2017-11-12 14:02:06,840 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Ending self maintenance.
2017-11-12 14:02:06,870 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Starting self maintenance....
2017-11-12 14:02:06,870 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of avail pool for host 127.0.0.1:11211 = 3
2017-11-12 14:02:06,870 [19] DEBUG Memcached.ClientLibrary.SockIOPool - Size of busy pool for host 127.0.0.1:11211 = 0
